,name,address,cuisine,picture,menu,reviews,promos,lat,lng,restaurant_id
2401,KFC COFFEE,1 PASIR RIS CLOSE 01-337 PASIR RIS NTUC RESORT 519599,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3759529,103.9553619,2402
2402,KFC COFFEE,3 SIMEI STREET 6 01-02/03 EASTPOINT MALL 528833,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.342531,103.9533207,2403
2403,KFC COFFEE,1 TAMPINES CENTRAL 5 01-04 TAMPINES CPF BUILDING 529508,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3531219,103.9436755,2404
2404,KFC COFFEE,83 PUNGGOL CENTRAL B2-08 WATERWAY POINT 828761,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.40669,103.9021738,2405
2405,KFC COFFEE,1 JURONG WEST CENTRAL 2 01-30 JURONG POINT SHOPPING CENTRE 648886,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,2406
2406,KFC COFFEE,1 SENGKANG SQUARE B1-15 COMPASS ONE 545078,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3920797,103.8953753,2407
2407,KFC COFFEE,190 STADIUM ROAD - KALLANG PARK 397725,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3070353,103.8682849,2408
2408,KFC COFFEE,11 TANJONG KATONG ROAD 01-50/51 ONE KM 437157,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.314826,103.894597,2409
2409,KFC Mgmt Pte Ltd,"883 Woodlands Street 82, 01-472 Woodlands North Plaza",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4426674,103.7907333,2410
2410,KFC Mgmt Pte Ltd,"10 Paya Lebar Road, B1-14 PLQ Mall",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.316608,103.8924804,2411
2411,KFC Mgmt Pte Ltd,"4 Tampines Central 5, 01-47, Tampines Mall",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3524936,103.9447179,2412
2412,KFC MGMT Pte Ltd,168 Punggol Field B1-02/03 Punggol Plaza,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.394228,103.913016,2413
2413,KFC MGMT Pte Ltd,2 Jurong East Central 1 04-08/20,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3332355,103.740176,2414
2414,KFC MGMT Pte Ltd,21 Choa Chu Kang Avenue 4 B1-28/29,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,2415
2415,KFC MGMT PTE LTD,1 JOO KOON CIRCLE 01-25/26 FAIRPRICE HUB 629117,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3269112,103.6784659,2416
2416,KFC MGMT Pte Ltd,6 Potong Pasir Avenue 2 Potong Pasir Community Club,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3324444,103.8668637,2417
2417,KFC MGMT Pte Ltd,5 Tampines Street 32 01-07/16,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3539584,103.9600353,2418
2418,KFC MGMT Pte Ltd,165/1 Rochor Road 66,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3025558,103.8548721,2419
2419,KFC MGMT Pte Ltd,261 Serangoon Central Drive 01-15,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3541963,103.8725657,2420
2420,KFC MGMT PTE LTD,80 MARINE PARADE ROAD 01-11A PARKWAY PARADE 449269,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3013366,103.9052333,2421
2421,KFC MGMT PTE LTD,253 CHOA CHU KANG AVENUE 1 01-02 KEAT HONG SHOPPING CENTRE 680253,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.377307,103.744523,2422
2422,KFC MGMT PTE LTD,90 HOUGANG AVENUE 10 01-19 HOUGANG MALL 538766,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3725894,103.8937225,2423
2423,KFC MGMT PTE LTD,30 SEMBAWANG DRIVE 01-25 SUN PLAZA 757713,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4482678,103.8196887,2424
2424,Breadwerks,"348 Bedok Road, 01-03, Bedok Market Place",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3312966,103.9484324,2425
2425,KFC MGMT PTE LTD,715 ANG MO KIO AVENUE 6 01-4000 - 560715,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3710172,103.8459473,2426
2426,KFC MGMT PTE LTD,50 Jurong Gateway Road B1-04 JURONG EAST MALL (JEM) 608549,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3328303,103.7432656,2427
2427,KFC MGMT PTE LTD,360 BALESTIER ROAD 01-13 SHAW PLAZA 329783,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.325,103.8511111,2428
2428,KFC MGMT PTE LTD,205 HOUGANG STREET 21 01-13 HEARTLAND MALL- KOVAN 530205,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.359469,103.8851289,2429
2429,KFC MGMT PTE LTD,302 TIONG BAHRU ROAD B1-134 TIONG BAHRU PLAZA 168732,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2865596,103.8275427,2430
2430,KFC MGMT PTE LTD,3 SILOSO ROAD 01-04 MERLION PLAZA 098977,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2543227,103.8192273,2431
2431,KFC MGMT PTE LTD,370 ALEXANDRA ROAD 01-15/16 ANCHORPOINT SHOPPING CENTRE 159953,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2887706,103.8050762,2432
2432,KFC MGMT PTE LTD,80 AIRPORT BOULEVARD - CHANGI AIRPORT TERMINAL 1 819642,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.361813,103.9902721,2433
2433,KFC MGMT PTE LTD,11 TANJONG KATONG ROAD 01-50/51 ONE KM 437157,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.314826,103.894597,2434
2434,Korean Cuisine (S8) @ Kopitiam Vivo City,"1 Harbourfront Walk, B2-39 Vivo City",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2644032,103.8222071,2435
2435,KFC MGMT PTE LTD,901 EAST COAST ROAD - 7 SIGLAP SHOPPING CENTRE 459104,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3124678,103.9232359,2436
2436,KFC MGMT PTE LTD,190 KALLANG STADIUM BOULEVARD - - 339351,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.305,103.8813889,2437
2437,KFC MGMT PTE LTD,2 BUKIT BATOK WEST AVENUE 7 01-09A HOME TEAM NS BUKIT BATOK CLUBHOUSE 659003,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.365836,103.7497711,2438
2438,KFC MGMT PTE LTD,1 MARITIME SQUARE 02-83/04 HARBOURFRONT CENTRE 099253,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2643389,103.8201453,2439
2439,KFC MGMT PTE LTD,460 ALEXANDRA ROAD 01-23/24 ALEXANDRA RETAIL CENTRE 119963,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2737935,103.8016048,2440
2440,KFC MGMT PTE LTD,381 LORONG 1 TOA PAYOH 01-13 TOA PAYOH WEST COMMUNITY CENTRE 319758,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3351832,103.8451661,2441
2441,KFC MGMT PTE LTD,162 BUKIT MERAH CENTRAL 01-3555 - 150162,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2839844,103.8170368,2442
2442,KFC MGMT PTE LTD,888 WOODLANDS DRIVE 50 01-729 888 PLAZA 730888,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4370769,103.7952769,2443
2443,KFC MGMT PTE LTD,139 TAMPINES STREET 11 01-66 - 521139,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.346859,103.944446,2444
2444,KFC MGMT PTE LTD,8 GRANGE ROAD 01-05 CATHAY CINELEISURE ORCHARD 239695,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3015948,103.836414,2445
2445,KFC MGMT PTE LTD,230 VICTORIA STREET B1-09 BUGIS JUNCTION 188024,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2998409,103.8563631,2446
2446,KFC MGMT PTE LTD,3 SIMEI STREET 6 01-02/03 EASTPOINT MALL 528833,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.342531,103.9533207,2447
2447,KFC MGMT PTE LTD,133 NEW BRIDGE ROAD 01-35 CHINATOWN POINT 059413,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2853668,103.845244,2448
2448,KFC MGMT PTE LTD,18 YUNG HO ROAD - - 618591,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3262341,103.723804,2449
2449,KFC MGMT PTE LTD,11 RIVERVALE CRESCENT 01-36 RIVERVALE MALL 545082,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3919537,103.9047236,2450
2450,KFC MGMT PTE LTD,60 PUNGGOL EAST 01-09 - 828825,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3956915,103.9178165,2451
2451,KFC MGMT PTE LTD,21 CHOA CHU KANG NORTH 6 01-19/20 YEWTEE POINT 689578,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.39716,103.7468352,2452
2452,KFC MGMT PTE LTD,"76 NANYANG DRIVE N2,1-01-04 NTU 637331",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.347064,103.6808217,2453
2453,KFC MGMT PTE LTD,30 YISHUN STREET 81 01-02 NEE SOON SOUTH COMMUNITY CLUB 768455,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4149818,103.8350618,2454
2454,KFC MGMT PTE LTD,21 JURONG EAST STREET 31 02-01 JURONG EAST SPORTS & RECREATION CENTRE 609517,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.346998,103.729109,2455
2455,KFC MGMT PTE LTD,60 JURONG WEST STREET 91 01-02 NANYANG COMMUNITY CLUB 649040,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3424797,103.6924185,2456
2456,KFC MGMT PTE LTD,17 PETIR ROAD B2-54-56 HILLION MALL 678289,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3785171,103.7632971,2457
2457,KFC MGMT PTE LTD,14 SCOTTS ROAD 01-06 FAR EAST PLAZA 228213,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3070854,103.8333034,2458
2458,KFC MGMT PTE LTD,102 TOWNER ROAD 01-246/248 - 322102,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3203616,103.8618691,2459
2459,KFC MGMT PTE LTD,23 SERANGOON CENTRAL B1-32/33 NEX 556083,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507723,103.8722585,2460
2460,KFC MGMT PTE LTD,524A JELAPANG ROAD 01-04 GREENRIDGE SHOPPING CENTRE 671524,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3852904,103.7662349,2461
2461,KFC MGMT PTE LTD,311 New Upper Changi Road B2-06/33 BEDOK MALL 467360,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3244894,103.92902,2462
2462,KFC MGMT PTE LTD,823A TAMPINES STREET 81 01-02 MULTI STOREY CAR PARK 521823,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.348861,103.933336,2463
2463,KFC MGMT PTE LTD,1 JELEBU ROAD 02-12/13 BUKIT PANJANG PLAZA 677743,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3800396,103.7642339,2464
2464,KFC MGMT PTE LTD,83 PUNGGOL CENTRAL B2-08 WATERWAY POINT (EAST WING) 828761,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.40669,103.9021738,2465
2465,Kopi & Tarts,63 Jurong West Central 3 01-66/75 Jurong Point Shopping Mall,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,2466
2466,Korean (S2) @ My Kampung Kallang Wave Mall,"1 Stadium Place, 02-16",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3025249,103.8736219,2467
2467,KFC MGMT PTE LTD,1 JURONG WEST CENTRAL 2 01-30 JURONG POINT 648886,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,2468
2468,KFC MGMT PTE LTD,"51 CHANGI BUSINESS PARK CENTRAL 2 01-15 SIGNATURE, THE 486066",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3346029,103.9653767,2469
2469,KFC MGMT PTE LTD,190 LORONG 6 TOA PAYOH 01-578 - 310190,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3328763,103.849373,2470
2470,KFC MGMT PTE LTD,1 JURONG WEST STREET 74 01-02 GEK POH VILLE COMMUNITY CLUB 649149,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3487223,103.6989508,2471
2471,KFC MGMT PTE LTD,1 BUKIT BATOK CENTRAL LINK 01-25/43 WEST MALL 658713,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3500142,103.7491801,2472
2472,KFC MGMT PTE LTD,180 KITCHENER ROAD B1-29/30 - 208539,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3113982,103.8565897,2473
2473,KFC MGMT PTE LTD,"107 North Bridge Road, 01-19 Funan",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.291321,103.8500832,2474
2474,KFC MGMT PTE LTD,118 RIVERVALE DRIVE 01-31 RIVERVALE PLAZA 540118,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.385387,103.9018653,2475
2475,KFC MGMT PTE LTD,301 UPPER THOMSON ROAD 02-24-30 THOMSON PLAZA 574408,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3548791,103.8308643,2476
2476,KFC MGMT PTE LTD,501 JURONG WEST STREET 51 01-257 - 640501,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3500873,103.7191266,2477
2477,KFC MGMT PTE LTD,238 THOMSON ROAD 01-16/17 NOVENA SQUARE 307683,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3198822,103.8439452,2478
2478,KFC MGMT PTE LTD,1 PASIR RIS CENTRAL STREET 3 01-14-15 WHITE SANDS 518457,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3724166,103.9496584,2479
2479,KFC MGMT PTE LTD,1 PASIR RIS CLOSE 01-337 [email protected] EAST 519599,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3777077,103.9559998,2480
2480,KFC MGMT PTE LTD,1 NORTHPOINT DRIVE 01-173-174 NORTHPOINT CITY,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.428663,103.8357574,2481
2481,KFC MGMT PTE LTD,209 NEW UPPER CHANGI ROAD 01-633 - 460209,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3246908,103.9311211,2482
2482,KFC MGMT PTE LTD,1 WOODLANDS SQUARE 01-40 CAUSEWAY POINT,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4359903,103.7864424,2483
2483,KFC MGMT PTE LTD,"35 JALAN MAS PUTEH
PASIR PANJANG GARDENS",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3084342,103.7622947,2484
2484,KHATIB FOODSHOP,201 YISHUN AVENUE 2 01-01 KHATIB MRT STATION 769092,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4172783,103.8329928,2485
2485,Korean (S5) @ Kopitiam TTSH,11 Jalan Tan Tock Seng 01-13/14/15 Tan Tock Seng Hospital,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3213539,103.8457093,2486
2486,Korean Cuisine (S3) @ NTUC Foodfare AMK Hub,"53 Ang Mo Kio Avenue 2, 03-12 AMK Hub",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3691763,103.8477676,2487
2487,Korean Food (S1) @ East Delight ITE College East,10 Simei Avenue 01-05 ITE College East (Cafeteria 1),,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3346447,103.9544204,2488
2488,LATIFF & SONS BEEF  MUTTON STALL,294 YISHUN STREET 22 01 - 760294,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4366452,103.8369764,2489
2489,KFC MGMT PTE LTD,500 DOVER ROAD - SINGAPORE POLYTECHNIC CANTEEN 5 STALL 3 139651,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3089503,103.7782412,2490
2490,KFC MGMT PTE LTD,632 BEDOK RESERVOIR ROAD 01-872,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3327514,103.9136482,2491
2491,Swee Heng Bakery Pte Ltd,449 Ang Mo Kio Avenue 10 01-1727,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3678807,103.8559103,2492
2492,Lee Wee & Brothers' Foodstuff Pte Ltd,"17 Petir Road, B2-36, Hillion Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3785171,103.7632971,2493
2493,Lee Wee & Brothers' Foodstuff Pte Ltd,"42 Lorong 1 Realty Park, 01-42, People's Garden",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3676232,103.8902467,2494
2494,Lee Wee & Brothers' Foodstuff Pte Ltd,"23 Serangoon Central, 03-K11, NEX",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507723,103.8722585,2495
2495,Lee Wee & Brothers' Foodstuff Pte Ltd,"4 Tampines Central 5, B1-K6, Tampines Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3524936,103.9447179,2496
2496,Lee Wee & Brothers' Foodstuff Pte Ltd,"252 North Bridge Road, B1-57, Raffles City Shopping Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2937585,103.8534331,2497
2497,Lee Wee & Brothers' Foodstuff Pte Ltd,"2 Orchard Turn, B4-72 ION Orchard",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3039288,103.8319512,2498
2498,Lim's Yong Tau Foo R2 @ Heritage Food Street Raffles Hospital,585 North Bridge Road B1-01 Raffles Hospital,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3011894,103.8572771,2499
2499,Local Delights @ Mr Teh Tarik Eating House,"306A Woodlands Street 31, 01-01",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4304811,103.774915,2500
2500,Lim's Yong Tau Foo (S6) NTUC Foodfare Fairprice Hub,1 Joo Koon Circle 03-25 Fairprice Hub 629117,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3269112,103.6784659,2501
2501,Lim's Yong Tau Foo (S7) @ NTUC Foodfare KTPH,90 Yishun Central 01-12 Khoo Teck Puat Hospital 768828,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4246142,103.838217,2502
2502,Local Delights (S4) @ Mr Teh Tarik 728 AMK,"728 Ang Mo Kio Avenue 6, 01-4200",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3727031,103.8456739,2503
2503,Long John Silvers,1 Vista Exchange Green 02-28 The Star Vista 138617,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3068072,103.7883997,2504
2504,Long John Silvers,"500 DOVER ROAD - SINGAPORE POLYTECHNIC, FoodCourt3 139651",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3089503,103.7782412,2505
2505,Long John Silvers,799 New Upper Changi Road 01-02/03 Bedok Point 467351,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3249305,103.9323811,2506
2506,Long John Silvers,76 North Spine Plaza N2.1-01-05 NANYANG DRIVE 637331,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.347064,103.6808217,2507
2507,Long John Silvers,3 SIMEI STREET 6 - EASTPOINT MALL 528833,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3427145,103.9530415,2508
2508,Long John Silvers,18 Tai Seng 01-31/32A - 539775,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3363984,103.8888467,2509
2509,Long John Silvers,3 Gateway Drive B1-10 Westgate 608532,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3343784,103.7427835,2510
2510,Long John Silvers,1 HARBOURFRONT WALK 02-94 - 098585,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2644032,103.8222071,2511
2511,Long John Silver's,"154 West  Coast Road, B1-49 West Coast Plaza",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.303632,103.766452,2512
2512,Long John Silvers,676 Woodlands Drive 71 01-05/12 - 730676,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4397745,103.8008056,2513
2513,Long John Silvers,90 HOUGANG AVENUE 10 B1-27 HOUGANG MALL 538766,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3725894,103.8937225,2514
2514,Long John Silvers,17 Petir Road B1-56/57/58 Hillion Mall 678278,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3785171,103.7632971,2515
2515,Long John Silvers,930 YISHUN AVE 2 01-14/15 NORTH POINT 769098,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4279686,103.8364152,2516
2516,Long John Silvers,9 BISHAN PLACE 01-19A JUNCTION 8 SHOPPING CENTRE 579837,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3503819,103.848618,2517
2517,Long John Silvers,154 West Coast Road B1-49 West Coast Plaza 127371,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.303632,103.766452,2518
2518,Long John Silvers,"21 CHOA CHU KANG AVENUE 4 B1-12, - 689812",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,2519
2519,Long John Silvers,11 RIVERVALE CRESCENT 01-28A RIVERVALE MALL 545082,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3919537,103.9047236,2520
2520,Long John Silvers,88 TANGLIN HALT ROAD 01-09 MULTI STOREY CAR PARK 141088,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3013865,103.7984402,2521
2521,Krispy Kreme Doughnuts,63 JURONG WEST CENTRAL 3 01-31 JURONG POINT SHOPPING CENTRE 648331,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,2522
2522,Long John Silver's,"598 Yishun Ring Road
01-17/18 and 01-55/56
Wisteria Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4180753,103.8407518,2523
2523,LPH Catering,70 SOUTH BUONA VISTA ROAD - NATIONAL COMMUNITY LEADERSHIP INSTITUTE 118176,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2831302,103.7882094,2524
2524,Macarons.sg,210 SYED ALWI ROAD 01-01 - 207743,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3099357,103.8552439,2525
2525,MAD CAFE @ DREAMWORK (MNGD BY PRO*3 INSTITUTIONAL CATERING PTE LTD),30 Sentosa Gateway 02-321 USS RWS 098269,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2540421,103.8238084,2526
2526,Mala Hot Pot (911) @ Healthy Kopitiam NTFGH,"1 Jurong East Street 21, 02-01",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.333841,103.7452086,2527
2527,Mala Hot Pot (S14) On The Ridge By Kopitiam NUH,"1 Lower Kent Ridge Road 
05-01 
NUH Medical Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2934082,103.7845638,2528
2528,McDonalds Restaurants Pte LtdMcCafe,293 LORONG 6 TOA PAYOH 01-02 SAFRA TOA PAYOH 319387,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3302932,103.8546699,2529
2529,McDonalds Restaurants Pte LtdMcCafe,1 MARITIME SQUARE 01-87-89 HARBOURFRONT CENTRE 099253,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2648568,103.8204516,2530
2530,Long John Silvers,10 EUNOS ROAD 8 01-149 SINGAPORE POST CENTRE 408600,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3189121,103.8945354,2531
2531,Long John Silvers,63 JURONG WEST CENTRAL 3 B1-56 JURONG POINT SHOPPING CENTRE 618331,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,2532
2532,Malay  Western Sections  Straits Kitchen,10 Scotts Road - Grand Hyatt Singapore 228211,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3065838,103.8331003,2533
2533,Malay & Indonesia @ Shell Bukom (Mngd by Sodexo),"1908 Bukom Besar 
01-01",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.234572,103.7622268,2534
2534,Malay & Indonesian Makan (S3) @ Rasa Bukom (Mngd by Sodexo),"1908 Bukom Besar, 01-01",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.234572,103.7622268,2535
2535,Malay & Western Food Stall @ SCDF HQ,"91 Ubi Avenue 4, Level 2, HQ Singapore Civil Defence Force",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3342729,103.893113,2536
2536,Malay Corner @UTC Aerospace (mngd By Four Seasons Management Pte Ltd,"18 Bedok South Road 
UTC Aerospace System",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3181059,103.9298363,2537
2537,Malay Cuisine (B2) @ Takashimaya Mngd by The Wok People,391 ORCHARD ROAD B2- NGEE ANN CITY 238872,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3025572,103.834568,2538
2538,McDonalds Restaurants Pte LtdMcCafe,350 ORCHARD ROAD 05-21 SHAW HOUSE 238868,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.305645,103.8315277,2539
2539,Subway,9 Bishan Place 01-31 Junction 8 Shopping Centre,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3506808,103.8487631,2540
2540,Old Chang Kee,200 VICTORIA STREET B1-13 BUGIS JUNCTION 188021,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2988889,103.8555556,2541
2541,Seoul Garden,200 Victoria Street 02-52 Bugis Junction 188021,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2988889,103.8555556,2542
2542,Yong Tau Foo (S14) @ Foodjunction Lot One,"21 Choa Chu Kang Avenue 4, 04-15/16, Lot One Shopper's Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,2543
2543,Pavilion Banana Leaf,63 Jurong West Central 3 03-58/59,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.339091,103.7060743,2544
2544,Texas Chicken,445 Bedok North Street 1 01-01-02 Djitsun Mall Bedok 469661,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3262627,103.9294958,2545
2545,Malay Cuisine (S12) @ Koufu SMU,70 Stamford Road B1-26 Singapore Management University,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2962727,103.8501578,2546
